,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.2647049794792974,0.05529642430828219,0.4794548513653971,0.9637479307134694,0.25882178276262735,0.046898587588422025,0.2827944659704108,0.9363845019130047,0.10288990929624842,0.07881744167542137,0.1468075185047748,0.7527180317628797,0.6154117887285059,0.4834386974484206,0.4336796073727719,0.7942062794617376,0.11425898240036259,0.7812979084879258,0.5063009220310725,0.15811361212288422,0.8224841959363771,0.8147567394875894,0.24912807148213534,0.5372960256360241,0.18330658421113466,0.10828414763781102,0.6635520916031541,0.05577050594598698,0.6798841936772566,0.3989879007617839,0.6105538816201983,0.4991897718812226,0.3991575925617744,0.12106365075807035,0.01905335198412239,0.935431335193233,0.016086462612360575,0.509992162434032,0.17879412923031812,0.9919033903083925,0.7271207844172436,0.06848337802728321,0.06431322017854157,0.3020282501283261,0.8917306800453293,0.20307355863527454,0.33869740981548957,0.02487811178120336,0.25234712969526363,0.9703849449032685,0.8926746261904975,0.5455301050453863,0.9313345840605874,0.45270467190638286,0.7320585650725498,0.2153489044239768,0.08104797709242384,0.8123794257667857,0.21050615477849388,0.04447823688299812,0.8179852357037728,0.2859899584714567,0.9776135150584297,0.5429129838242607,0.18722770015246348,0.7846859740477067,0.194655546797753,0.14872279526067034,0.5704337336724176,0.26085344182230474,0.4831224118267913,0.7172071102616262,0.7327087935820725,0.2623523652103694,0.01583279288474837,0.27946187217015794,0.5490354739500009,0.006478649813891568,0.48175519051926974,0.08666876788666633,0.5259285193342428,0.5671408681343718,0.7361722704377646,0.3814103794343613,0.9989430483146271,0.5361977709710589,0.3679105363682127,0.5390306788071082,0.06077104247263709,0.09489719799697693,0.9625363746590783,0.5223623332009887,0.8875118529169425,0.9977638041251852,0.03559005503827439,0.7127752075067771,0.7499728193632247,0.4815912046957618,0.6827929148250611,0.007685024844745092
1,0.0571042985826864,0.7606116208153043,0.7973128471280472,0.6980294558260112,0.9755611242627659,0.30977655297805273,0.08890334198442473,0.7052483143423388,0.2859923868826214,0.6692553261177543,0.4824129033261485,0.17823746462751655,0.7826071236799214,0.8590909902574901,0.9856226908039992,0.7613049207136625,0.18860573626276422,0.6825757492689015,0.7410022294331863,0.312052572192587,0.3401367758987629,0.42368891889911287,0.9332095507660391,0.014570809583099975,0.6612896337347003,0.1629545537791679,0.9780699205421342,0.21562895122356152,0.04270529542430335,0.8370673563315025,0.2989796784037706,0.159311214319803,0.38576111508690547,0.9376712449837575,0.3865326018790992,0.9271891047424663,0.5213353366591766,0.03707860024333176,0.9414970426490054,0.09944285536033426,0.7301063292165633,0.5410370673552675,0.5487074505519536,0.4426760201698615,0.28382492434426876,0.4002221637492619,0.9502084731214255,0.3279108886723464,0.47916300366751785,0.5979410614204055,0.33009910888451954,0.3911077570740308,0.12945831560670462,0.8132990032360371,0.336780295134929,0.192739499431843,0.16227646758634295,0.06924454331923435,0.28606131036169735,0.13505323480952225,0.4767597122399857,0.7866201963662564,0.3570506626784006,0.02109869172487111,0.16132222455008371,0.8542038627855845,0.21586422396353433,0.4336556620018326,0.7409535910434953,0.1872916789606619,0.11743103555468459,0.18881396499379044,0.864744334079887,0.05833167567303332,0.7866280782174264,0.29933340932360697,0.24417314628142983,0.8417699108168122,0.6242017472510002,0.8356936041993254,0.6001573251443513,0.8695908255404827,0.6026406414685509,0.014178923271302435,0.36455132936626056,0.9479871427627767,0.766496897038271,0.5620921560357962,0.11983773445767232,0.19289553963632633,0.4112833791208599,0.12606993477188622,0.28089653338089215,0.5159078941739346,0.685881549247796,0.8591417050450592,0.9955852682155829,0.671931500151343,0.4693580741663044,0.9452483638777689
2,0.3459050419348818,0.708170439120618,0.30854652994154175,0.4898408971774618,0.8545357880127566,0.25271746944610374,0.09488643030861277,0.41883043941484976,0.0533661538657747,0.7130641249860554,0.8364396496374834,0.36892249830528856,0.8717601701155786,0.34150306329809166,0.04884908626002937,0.11009342085086793,0.2962222788730202,0.9692684075134698,0.6606089850430253,0.31951498959592917,0.0696036965152087,0.8273684394971759,0.5934508118547742,0.6984403265756713,0.5929580234008782,0.7733829235304619,0.25668337352843895,0.6755740560045488,0.1568541195553289,0.7815844103066051,0.899229131637735,0.3118306097440625,0.15164841111761718,0.24002484992017703,0.06986633154627475,0.3188385500758477,0.4451203562471562,0.7208059483377777,0.3676670616289922,0.6097322021695477,0.27949958896677685,0.7457734926440155,0.5757884970939809,0.13017611523603034,0.54150672676513,0.6363880871967375,0.5668263571319859,0.4437318714324673,0.4119728048332767,0.7403428461799474,0.8217022821107416,0.7257444394612267,0.9122472186657747,0.965156182773899,0.24552831957051702,0.7898834969849814,0.5757139895957556,0.3520436891514801,0.01940536256466241,0.3930434964072984,0.3424633757005585,0.027556755397098454,0.3701839103055756,0.4558934095279379,0.953988750343853,0.7384722036920546,0.25987812167674096,0.6584383441021655,0.17198540921751115,0.24615260465234212,0.19616212548880763,0.8278755558956481,0.7075050843770337,0.3372711889661114,0.8652680448464907,0.48031064248699473,0.13343144143497832,0.19694247716443292,0.944478223821809,0.13154860860625806,0.5275201336199106,0.6559454010618212,0.02679856226126831,0.6811396499941337,0.23686835513094495,0.45403694027998365,0.7963453703773287,0.27264384915464157,0.6116802281919341,0.7467727790044102,0.41400454232431605,0.16608829652906576,0.2873586099116574,0.2152395008427146,0.07605265610220435,0.2046953978637145,0.29911931086528465,0.7256124011099592,0.45508391200080345,0.7427806420345565
3,0.07407387177029867,0.6147127609002867,0.515393115964782,0.24721686770833073,0.25141174560101975,0.4173037316280488,0.9300647164650624,0.3058568102453061,0.8718609807845996,0.9282581669788134,0.553290573255067,0.3891669682183453,0.2296444391074961,0.8389450518584016,0.9943631932619236,0.9671705290832209,0.17432676877786035,0.6309311492749302,0.4437293408749875,0.5963259623011075,0.5197403450944443,0.08763809570279457,0.9817986939402508,0.25295181845088177,0.01945670670425592,0.5735952282833785,0.5004044862779652,0.027921057883262934,0.5788074825409096,0.4053204214386442,0.27540969148141947,0.22134704654033932,0.15975548208623203,0.23469047528319253,0.6014772109722483,0.4751255125861976,0.04164534657937824,0.22339196735928546,0.42228267543170295,0.759290447883643,0.7535914121724696,0.10426636408450429,0.26945185152816253,0.3603341707231197,0.7771661637268813,0.2262893552633103,0.6230383215372066,0.5618245173456404,0.05452648763301127,0.8273174765319216,0.6839671433602046,0.4279480769281726,0.9282539888037841,0.5509934921852684,0.5795197949812644,0.5991464110289336,0.6722317067330441,0.8031905626294663,0.018782347098684427,0.8913221459270866,0.2562576392593149,0.29267717141792304,0.8711757347442882,0.8124515471047401,0.4568547537503942,0.17419445024970104,0.09322091345914507,0.674825467314008,0.3457160038647231,0.1249526170255566,0.37188048781889715,0.49551252260325584,0.12597821711580703,0.9577611133825844,0.549723800833134,0.0722250667081803,0.07981656313629126,0.30416719491484345,0.16300028853861415,0.8577776343579379,0.3369597044279725,0.26501279165112535,0.2767651966680694,0.08437426290125927,0.13102257732583178,0.37921596385871525,0.6188092294923359,0.8350337490927936,0.2579683733910575,0.27026301910626005,0.2521145289814899,0.38283068066533266,0.47675862925368884,0.6673888986868712,0.7999372569016503,0.9184178648720283,0.46262046749556374,0.8524580033887939,0.1886025833877204,0.8530345212258821
4,0.5579203197201767,0.331368364140637,0.2723948273088078,0.9913978619425704,0.02587095131943884,0.4110818607900538,0.7340935251170406,0.5151208667889242,0.3267544878092866,0.7363778517016745,0.8729432189654791,0.12285724662713138,0.1164650063455861,0.9953543306763872,0.03993540423278297,0.2586678369645349,0.1450135406551133,0.1353908745563951,0.3993553797849797,0.033288475654215666,0.4243959330725503,0.2788980875241688,0.9660291930415204,0.7204727440046985,0.9593410265583203,0.45314736697692637,0.35182218799274534,0.3178917751644029,0.4446646435917888,0.5321976669784069,0.06909882790161193,0.121977770059161,0.22346808078257352,0.474981492782784,0.35093693134964066,0.8863840683812073,0.738436855614433,0.1555611534500403,0.22693560072756158,0.6448179690639133,0.6547122616193313,0.43571347850649855,0.37331843028297185,0.31588293649677346,0.4338560560840903,0.6243782894079607,0.8106270202337509,0.24163227030422585,0.47102157437715386,0.5831829791066176,0.539286130161442,0.5041338074353474,0.7164461666016155,0.27403935477268737,0.6545587139363616,0.31803370677714926,0.13114811369330803,0.48470261842751294,0.018140213432105368,0.5664211937201968,0.30625006949058753,0.9398313120016631,0.5878505437643547,0.7972140720678802,0.37406195159026867,0.8256978187320589,0.9365357706334906,0.5282092449114766,0.1603090760138831,0.4034738157451806,0.8204835053780765,0.34411192976330196,0.34806059794227684,0.2724927843573658,0.5238697498495596,0.2223416935829623,0.7026759187414992,0.294068524306184,0.9383662663122694,0.8626996751147924,0.8473636817506938,0.6052905077150382,0.7674002667825814,0.438874782412185,0.19104897282980793,0.906896271429073,0.9910063102983859,0.7991142040594245,0.9870921922128731,0.6155345588598264,0.3072782097141765,0.1400054983112371,0.03572438237741671,0.800340031313851,0.6843660061006944,0.18024406711517182,0.4601311908767791,0.24582635132146513,0.48574817837469497,0.24896638757506562
5,0.27585778447383136,0.5237088071739882,0.5443879111769456,0.6987835087093054,0.3928711661122888,0.7788976030409761,0.4711801051773784,0.7855771888706606,0.10441103867319002,0.05421249094559066,0.4214612755544277,0.7531805437965133,0.8045867852618488,0.5269117312492012,0.5713547917704143,0.10491200810947254,0.4346638036427346,0.5812535306654748,0.7626045845525207,0.7871877933549855,0.3444627474392321,0.44865081805924467,0.40751950406945403,0.9815037131067301,0.7306364531811231,0.3423296054750279,0.9108408945712796,0.9414599746216656,0.11509553907996728,0.35779827429677236,0.7939470660937222,0.8083964885504443,0.589633365091317,0.7814083093241649,0.9792850629829071,0.6140065754273084,0.5283383036605211,0.8639082418029035,0.2577565273629048,0.8034053195435205,0.3125086979709414,0.8268695880193099,0.49694551802200404,0.18450186946404834,0.23727954709450416,0.9351169459998084,0.7482296295283593,0.8573148262997323,0.3775868274184595,0.4317601150848225,0.503468100083197,0.6793679775607494,0.705718747992583,0.9874369315313963,0.0009406018823843176,0.08118558781867125,0.40122672782567215,0.1989723321362521,0.0678774462219559,0.6855036108977159,0.15837211525514494,0.09832030565092909,0.014599966938613651,0.4576028616478528,0.6360365064276913,0.44186728929974994,0.3011510031501127,0.43808940026251686,0.07918073764424272,0.5117517569931174,0.28342239560633153,0.8209201610044069,0.19672452642327742,0.7795826795029034,0.3791513161148736,0.6779984595135586,0.5704379713579946,0.904548888463705,0.4134212740749924,0.00886039153591589,0.7185853615265341,0.2000195001635392,0.14441362492431775,0.18672390739466582,0.7642079239943567,0.2624774761633315,0.8486056059901305,0.0418118275575744,0.6771558655753841,0.9166230230943642,0.7476663517623061,0.019347922045098942,0.2873451141117469,0.5987507366420314,0.5771318285378447,0.80445340037115,0.17119282286898863,0.6655031595493222,0.37945037349234223,0.11432367975794311
6,0.927791492084416,0.46754799917646184,0.3788885665813231,0.7491069876036185,0.5405379360058359,0.7427879219849897,0.86766923861011,0.36943320721888573,0.4577262556956454,0.6826632400266289,0.5113357222621917,0.3674943587748287,0.3028213453612948,0.13382377184092198,0.3596309057614616,0.7608388801534374,0.32248868798402774,0.5440408341518189,0.3638633734646459,0.6996531360662741,0.9704708286787495,0.46265587551061005,0.747889791058252,0.5613154631141944,0.792768037371925,0.11290632144330515,0.6136767991906932,0.8415201387638422,0.8166580947334975,0.023890110100435735,0.28511976509298065,0.9103379925384547,0.5349169107676564,0.9958916701392502,0.18023441010710461,0.1968056934472655,0.8036117411643351,0.9088301654522526,0.44453188563191526,0.7293217012351206,0.692727937364146,0.9434949867913448,0.11464097401962992,0.9707751162282248,0.5754083704664678,0.3256962022599672,0.6670184767047034,0.7584847908711949,0.6102335589579377,0.3797364248770787,0.6538676328831359,0.3302088218113761,0.6667454433361248,0.5014792053012995,0.5532954841648572,0.7559541591138675,0.23468715501385562,0.5382025241614614,0.935594393632405,0.4353593584928409,0.7633385531269715,0.9011407329373714,0.23098589935657265,0.20918148111643808,0.09017222965980998,0.6987367292230361,0.3227320738719178,0.2410064968818768,0.8039808553822524,0.21356906469414094,0.7171644314667764,0.6131385827424256,0.6912894049399101,0.8606578313817138,0.42656676785154735,0.159194390905264,0.3483325762238543,0.1978685707388318,0.6318077082925184,0.044430151151388264,0.862218068231184,0.47410045447135196,0.9358810068676398,0.08588711210458755,0.827204804811372,0.7572560083366756,0.6451668857889207,0.4710714368261857,0.7563070040696592,0.17184841294744158,0.1817849382139175,0.622307022786261,0.6291489705994747,0.21396708409610043,0.35008472429176396,0.5675518591675461,0.6649948657529997,0.5492680020873314,0.44048692661729305,0.2588432765935228
7,0.4009201731190475,0.6728211507610408,0.14928108908802895,0.5210578305085096,0.5067973904726344,0.8941709909948314,0.5648599287700186,0.4260959562391008,0.19835228621898626,0.7812083793223463,0.11344065412643911,0.3868095881261693,0.691193226162197,0.9656395163257271,0.11514933642441005,0.8722596512596077,0.4937380708211838,0.5667521163611775,0.37184753911559354,0.9891792775123972,0.24312289456783376,0.830473511219195,0.9437353733011715,0.5909542641055365,0.8914150565623921,0.9149620891203162,0.14532596925511287,0.7154295019347521,0.6879451714311754,0.8456963899130139,0.5671562436919979,0.8555943628490664,0.017844034343217463,0.08395953207541063,0.5866911985890335,0.10588864057433656,0.2513360317382126,0.40956600510882735,0.0008838875329326701,0.22174118725317749,0.308134073235645,0.2331296804835853,0.28559695737995805,0.2452722163134341,0.32704277818274063,0.5934823124085932,0.7673466921334972,0.06100799305185545,0.7992629875018793,0.9051508748088006,0.7784965298304731,0.7319621631812152,0.45962869406918916,0.1375088880509301,0.6173992394576304,0.5776114596451261,0.8234908518733235,0.8882703093870564,0.07747853237693991,0.4371048664278244,0.7853224204436773,0.26214470681205415,0.33154283274617113,0.2448620975328426,0.7324428423711572,0.7118140097270246,0.6692192106119883,0.6378213393578028,0.05581619167038754,0.37463202323721423,0.12903557945557564,0.18878223740466227,0.9977182044867597,0.4327856786412957,0.7074324566286302,0.4233672877631742,0.6621344606037798,0.6766550722554078,0.08207602133307801,0.8295450859484108,0.36625367004811815,0.9603697242379218,0.986386251259392,0.7850397512730365,0.07104453675981237,0.05026371505340044,0.8238312222044143,0.8257974515339234,0.7552903096911209,0.7224128138099647,0.6268278667937539,0.46788325382692253,0.2968236891153554,0.4985208858593988,0.26849724142572995,0.3277793105497515,0.6224377410345124,0.7797045218483581,0.7893119394509329,0.304073591965651
8,0.741821096347899,0.16565558758598609,0.5875256557164712,0.12249602086793854,0.5189917121186918,0.9833129529384009,0.5757158154379566,0.144955943524125,0.2754130638568234,0.13710921983029078,0.29213279374454093,0.731797869724382,0.07521873390787237,0.8691942853215211,0.5943733629692287,0.931535876877843,0.07457063896741001,0.4033438963954118,0.6588548812726931,0.33076965669872294,0.7956740813448636,0.370542785474696,0.34493873794251195,0.2071933142211143,0.7054368296832003,0.7416744810772984,0.0904862775206029,0.30667012080380873,0.46565136246883054,0.8111477796602518,0.36219164015316585,0.8876365815130398,0.176737665057208,0.789397865766188,0.18108906796379454,0.11649316793417364,0.177806985898602,0.4862450551477939,0.013234838639653246,0.849145709392718,0.6144768192780343,0.9859288277168993,0.5087998545297598,0.7224978920842917,0.0013027705542230095,0.8899167879056785,0.997448456385907,0.4207797796660495,0.2847484578089723,0.5133773147035018,0.9515087575132385,0.25382789719141796,0.6518231221320356,0.8702136998243282,0.41293630844320406,0.01877937194816348,0.018091956946987953,0.841970195169394,0.1296474773421198,0.8201340229043883,0.8716274663657112,0.6326279334092021,0.8159241476125281,0.11176853951629317,0.3151204725684349,0.6523791260109484,0.18673971769478726,0.8720784086256773,0.0897304217954833,0.5461660712486067,0.7795166548657434,0.5653899041874039,0.3964091003544641,0.3191268973438026,0.005637088391924672,0.25279872579198437,0.6068743083990624,0.15171441385081275,0.3445880818580719,0.3615390727624105,0.3615757170947447,0.6846499543878524,0.5251617029951775,0.31938703559289205,0.4728809003512985,0.5756740312578784,0.8167460401454926,0.570771670359617,0.6944780065673489,0.8473167933049747,0.4543608329391986,0.7119287952802468,0.7562447694939652,0.35782563518629573,0.3645920038719006,0.04560160019846082,0.7987909043498354,0.9103967510482737,0.4176554767032963,0.7668031123252186
9,0.0029227221571804796,0.026263562902828386,0.617498355786049,0.01600547091689075,0.11238617880840396,0.5707280478356469,0.6551236653254162,0.18775923784661763,0.8720951296756498,0.4551168889377242,0.9303624389997002,0.3641329715317302,0.40594524125554565,0.2645348656058958,0.6931217127140775,0.945210573332727,0.42985131397956766,0.16609874249413326,0.46100003808959966,0.4841433516738133,0.9492003801642435,0.5702633964059954,0.5091160519481488,0.9875940990504981,0.04880648446215918,0.5816277611153072,0.8550949852593338,0.7627667834160153,0.6602802102663875,0.5216954624859816,0.16534545856142246,0.07906724357017847,0.6113883107506246,0.5948515931639826,0.7843890159868407,0.14008480841671656,0.30181470620461437,0.39804515608453195,0.649301147102004,0.913492299100289,0.3539110405751241,0.7543758470279084,0.4292202739844898,0.391059046441943,0.7063507878111388,0.44138572672824194,0.881494371651517,0.27061160134738926,0.8415590775168253,0.5100490110959247,0.2764759016070695,0.005813695162822929,0.3255744345443047,0.38016636929062,0.40170805178765423,0.8248940708161062,0.27587647385774594,0.23747662677921388,0.6712165290795212,0.5759545902352184,0.3227661938359403,0.9636090380443099,0.9734661310179114,0.9589649969798161,0.02068118089057447,0.3279013348328277,0.9116363726658797,0.6646716450692066,0.526546846367639,0.6159836547972203,0.5018834340404201,0.968509551504114,0.0530065784589151,0.009832745170088808,0.5066356300061459,0.7925482894661329,0.4293197303276568,0.9153175454486843,0.20257256679880187,0.7704050635461956,0.7708175043586594,0.9135867530095623,0.41485005416594756,0.80389096477426,0.07826505014303076,0.8009884543958122,0.4932235842216035,0.9130283375362457,0.0719678789996353,0.279151271762084,0.5796340556542988,0.21384962773588712,0.42201471720646566,0.6544884424873967,0.5256795398652033,0.1790501331030807,0.823322010560015,0.3474366164293976,0.03962009973613412,0.8164003446043394
